Latitude,Longitude,Date,OSM,Forest,Precipitation1,Precipitation2,Damage,Dams,Output_Label
32.5666,-93.6548,05/2009/11,46,0,0.9,12.6,0,18.16296,1
38.85,-80.65,05/2009/4,22,0,58.9,28.1,0,9.563585579,1
32.5419,-93.8603,05/2009/11,4,0,1.9,10.1,5000,2.984960153,1
32.5008,-93.7381,05/2009/11,952,0,0.9,3.5,0,6.20591999,1
39.41,-94.77,05/2009/15,16,0,31.2,1.5,0,6.265940602,1
39.3,-93.6,05/2009/15,5,0,20,0.1,0,18.52350772,1
36.9603,-84.0289,05/2009/4,11,0,26.5,10.1,0,69.04894961,1
36.23,-89.8397,05/2009/9,11,0,36.6,5.7,0,21.19749835,1
41.1513,-89.0785,05/2009/15,8,0,47.9,12.6,30000,41.32406171,1
40.56,-92.9,05/2009/15,9,0,75.1,1.1,0,40.49383204,1
40.28,-92.71,05/2009/15,5,0,45.9,3.9,0,30.23210809,1
40.2,-93.24,05/2009/15,6,0,55,2.3,0,7.495870723,1
40.54,-93.31,05/2009/15,9,0,66.3,0.1,0,49.68620861,1
40.31,-93.29,05/2009/15,3,0,55,2.3,0,45.68479159,1
32.46,-93.8139,05/2009/11,797,0,0.9,11.6,0,55.93933718,1
32.4493,-93.98,05/2009/11,124,0,2.3,10.8,0,6.064203265,1
41.107,-88.8679,05/2009/15,3,0,47.9,12.6,0,18.07359243,1
32.4493,-93.98,05/2009/11,124,0,2.3,10.8,0,27.34914765,1
32.47,-93.8,05/2009/11,405,0,0.9,11.6,0,18.07359243,1
39.33,-94.3,05/2009/15,9,0,26.4,2.9,3000,4.876262937,1
39.24,-94.42,05/2009/15,512,0,26.5,0.5,0,23.18686647,1
39.22,-94.48,05/2009/15,232,0,26.5,0.5,0,21.0592106,1
40.08,-93.6,05/2009/15,496,0,55.3,0.1,0,20.81783615,1
39.78,-92.75,05/2009/15,8,0,19.2,4.3,0,42.06760492,1
32.4676,-93.8078,05/2009/11,779,0,0.9,11.6,0,20.09982374,1
33.4636,-94.0519,05/2009/9,171,0,9.8,0,30000,5.153003251,1
43.22,-116.54,06/2009/6,5,0,15.1,0.7,0,20.23136134,1
40.75,-86.36,05/2009/15,666,0,2,54.2,0,43.38907318,1
40.2,-92.5,05/2009/15,4,0,45.9,3.9,0,34.174575,1
39.76,-94.85,05/2009/15,719,0,54.6,0.4,0,13.63471158,1
35.57,-89.67,05/2009/9,17,0,18.2,1.6,0,47.53465171,1
41.4067,-88.4523,05/2009/15,5,0,44.2,17.5,0,90.37402061,1
41.6016,-88.218,05/2009/26,114,0,23.5,11.4,0,8.277396752,1
39.83,-94.76,05/2009/15,2,0,54.9,0.4,0,26.6289786,1
40.2,-93.43,05/2009/15,0,0,55.3,0.1,0,51.1454806,1
40.21,-93.63,05/2009/15,2,0,55.5,0.5,0,60.8541848,1
40.25,-94.43,05/2009/15,7,0,51.4,0.2,0,47.33664088,1
39.17,-94.63,05/2009/15,252,0,27,0.5,0,46.99560202,1
39.74,-92.47,05/2009/15,33,0,16,12,0,12.41087107,1
66.0021,-149.0295,05/2009/9,0,-1,0.3,0,0,4.318547967,1
33.4625,-94.0869,05/2009/9,305,0,9.8,0,7200000,688.958978,1
46.26,-97.99,05/2009/1,2,0,0,0.7,0,18.6935332,1
46.62,-98.01,05/2009/1,2,0,0,0.1,5000,55.70314825,1
35.6,-89.27,05/2009/9,10,0,40.1,3.7,5000,46.59455248,1
41.4203,-85.7346,05/2009/16,53,0,4.7,2.1,0,77.40164243,1
41.7579,-85.0721,05/2009/16,10,0,4.6,5,100000,42.91695573,1
39.7325,-94.24,05/2009/15,259,0,36.2,1.1,250000,4.97703208,1
39.55,-94.043,05/2009/15,7,0,34.2,0.5,0,27.62577834,1
39.77,-93.5403,05/2009/15,49,0,40.8,2.6,0,43.13332432,1
65.8197,-144.0496,05/2009/6,0,-1,1.9,2.7,0,47.94196753,1
42.91,-74.58,06/2009/30,27,0,31.8,0.3,1400000,469.282604,1
37.0164,-79.875,05/2009/6,58,0,5.5,7.2,0,24.43425862,1
48.53,-98.94,05/2009/1,0,0,3.7,12.1,0,29.42954557,1
33.5693,-94.7904,05/2009/9,3,0,3.5,0,5000,32.52577498,1
43.01,-90.77,06/2009/19,8,0,11.6,7.6,0,58.14072884,1
43.01,-90.77,06/2009/19,8,0,11.6,7.6,40000,82.52370896,1
40.62,-91.09,05/2009/15,3,0,30.1,0,50000,82.52370896,1
42.0619,-95.5731,07/2009/12,10,0,2.4,0.5,250000,89.10740851,1
47.23,-97.67,05/2009/1,0,0,1.5,1.2,3000,106.7287439,1
47.84,-99.27,05/2009/1,1,0,0.8,1.8,5000,37.7537445,1
66.5436,-145.2599,05/2009/7,0,-1,0,1.4,5000,49.75752055,1
42.87,-73.19,06/2009/30,5,0,13.5,9.1,1900000,554.3763735,1
48.54,-98.3,05/2009/1,4,0,3.6,17.8,0,22.67051873,1
48.99,-97.92,05/2009/1,1,0,1.2,11.2,5000,70.70044597,1
40.33,-92.1786,05/2009/15,1,0,54.4,0,5000,110.30335,1
46.48,-96.89,06/2009/18,10,0,3.6,5.9,0,38.05286576,1
33.367,-94.2637,05/2009/14,13,0,0.4,0,80000,62.78489379,1
39.3927,-78.8534,06/2009/17,2,0,24.1,7.7,0,11.64209443,1
33.4681,-94.4138,05/2009/9,134,0,5.6,0,0,23.66066001,1
33.4573,-94.054,05/2009/9,198,0,9.8,0,0,29.52953519,1
35.47,-86.08,04/2009/2,249,0,22.2,9.5,2000,19.5289135,1
35.6144,-87.0927,04/2009/2,44,0,28.6,4,5000,14.74098147,1
37.68,-97.26,06/2009/15,301,0,5.6,9.2,10000,9.716800312,1
33.7599,-93.6447,05/2009/9,2,0,14.8,0,200,43.09841881,1
33.4103,-94.034,05/2009/9,117,0,9.8,0,0,30.54905975,1
33.4192,-94.0382,05/2009/9,273,0,9.8,0,3000,16.54911284,1
32.82,-82.3,05/2009/6,1,0,3.8,30.5,0,16.98897657,1
30.36,-97.79,06/2009/11,752,0,0.2,0,1000,72.91885565,1
30.2736,-97.736,06/2009/11,4185,0,0.5,0,0,7.198891785,1
33.6211,-93.8126,05/2009/10,15,0,7.1,14.8,2000000,5.398215386,1
33.5942,-93.7875,05/2009/10,2,0,7.1,14.8,0,16.36310922,1
34.02,-90.43,05/2009/6,5,0,26.5,0.6,0,19.92510107,1
35.6306,-88.1049,05/2009/1,11,0,12.5,3.9,0,50.56236786,1
36.4572,-89.0476,05/2009/1,11,0,34.6,52.5,0,28.41433408,1
35.98,-88.93,05/2009/1,8,0,16,15.5,0,33.98476631,1
40.8056,-75.84,06/2009/13,4,0,19.5,13.9,0,58.22365865,1
40.0155,-75.2071,06/2009/13,1081,0,12.9,6.8,0,13.82150084,1
36.1447,-80.985,05/2009/26,10,0,30.5,25.9,0,17.47728107,1
36.0493,-81.2382,05/2009/26,21,0,15.3,17.2,50000,21.88274831,1
36.0755,-80.9647,05/2009/26,9,0,30.5,25.9,50000,9.280971802,1
33.44,-94.07,05/2009/11,181,0,7.6,6.7,25000,24.50331765,1
41.4086,-92.4116,05/2009/1,3,0,0.7,8.4,0,17.11905499,1
36.1686,-90.1461,05/2009/8,5,0,4,0,500000,47.80649987,1
38.68,-81.08,05/2009/4,3,0,52.2,21.1,0,69.56779867,1
37.85,-82,05/2009/9,17,0,18.3,15.5,250000,33.86359773,1
37.6845,-81.85,05/2009/9,11,0,18.3,15.5,25000,31.89038694,1
37.709,-81.63,05/2009/9,2,0,23.7,10.3,24000000,9.681427975,1
37.4,-81.37,05/2009/9,7,0,19.9,4.1,10000000,20.71958875,1
37.5288,-81.2555,05/2009/9,5,0,29.6,8.8,4000000,45.62680584,1
36.1268,-81.4197,05/2009/27,5,0,7.3,23.8,2000000,50.50220237,1
35.9785,-81.4653,05/2009/16,9,0,17.8,18.6,3000,17.20951955,1
36.1561,-81.9655,05/2009/16,35,0,16.2,21.7,0,22.98589951,1
33.9537,-95.0111,05/2009/10,5,0,12.5,4.6,10000,23.14402761,1
34.0392,-95.0757,05/2009/10,4,0,12.5,4.6,0,19.2067609,1
34.0148,-95.1038,05/2009/10,21,0,12.5,4.6,0,8.566094012,1
34.0357,-95.1292,05/2009/10,1,0,12.5,4.6,250000,11.43070721,1
34.05,-94.02,05/2009/10,3,0,12.3,24.9,0,9.923553228,1
34.12,-94.02,05/2009/10,5,0,12.3,24.9,0,12.71600277,1
40.62,-91.09,05/2009/1,3,0,3.4,44.4,0,7.522857546,1
36.48,-109.96,05/2009/22,3,0,51.2,12.4,100000,89.10740851,1
41.4286,-93.79,06/2009/19,6,0,21.1,7.2,0,139.3954887,1
35.3874,-83.217,05/2009/16,80,0,19.2,26.7,20000,53.02767139,1
64.552,-147.0891,04/2009/28,5,-1,0,0.2,5000,21.05036248,1
33.9914,-94.3588,05/2009/10,2,0,8.6,12.3,500,573.7436951,1
33.61,-93.81,05/2009/10,74,0,7.1,14.8,0,12.21147424,1
33.6993,-94.1535,05/2009/10,3,0,9.1,14.5,0,17.21642617,1
36.1263,-88.8396,05/2009/1,0,0,27,43.4,100000,17.38794185,1
38.14,-96.53,05/2009/8,17,0,50.5,0.6,50000,56.6754465,1
33.4057,-94.0512,05/2009/11,17,0,7.6,6.7,130000,41.55449583,1
40.32,-75.43,06/2009/30,120,0,0.7,0,0,15.06737014,1
35.2136,-80.8734,05/2009/5,713,0,13.6,1.3,0,4.933616451,1
39.47,-82.23,06/2009/19,48,0,2.7,0,50000,17.31015853,1
40.0384,-75.6383,06/2009/13,198,0,25.1,18.1,50000,16.79869929,1
40.1944,-75.084,06/2009/13,162,0,7.1,7.9,0,22.8274649,1
35.2136,-80.8734,05/2009/5,713,0,13.6,1.3,0,27.24974361,1
41.2112,-92.9318,06/2009/18,15,0,5.6,0.1,0,17.31015853,1
36.1434,-81.1783,05/2009/26,234,0,30.5,25.9,10000,18.14867988,1
36.1281,-81.3969,05/2009/27,8,0,7.3,23.8,2500000,4.646114915,1
40.93,-91.17,05/2009/15,6,0,97.5,9.1,3000,15.15800218,1
40.813,-91.718,05/2009/15,9,0,132.3,5.6,0,87.64030185,1
40.675,-92.01,05/2009/15,9,0,54.4,0,0,95.5556599,1
37.3407,-82.2299,05/2009/9,5,0,17.5,6.7,0,66.68919428,1
38.3798,-81.797,05/2009/25,25,0,3.1,1,25000,16.03907251,1
36.1,-81.2789,05/2009/16,8,0,16.1,12.7,250000,54.48688416,1
37.9029,-79.9014,05/2009/16,3,0,10.4,4.1,10000,5.804820258,1
40.0487,-75.0434,06/2009/13,378,0,19.9,24.7,4000,7.292727924,1
41.4888,-92.8635,06/2009/18,3,0,6.4,0.2,0,24.78786992,1
41.1254,-92.6374,06/2009/18,9,0,13.1,0.1,35000,16.51866911,1
36.1643,-81.3608,05/2009/27,17,0,24.8,30.5,10000,38.56614945,1
41.48,-90.63,05/2009/1,27,0,1.9,13.2,3000,12.42366917,1
41.48,-90.63,05/2009/1,27,0,1.9,13.2,166670,72.18159155,1
43.7319,-100.7092,02/2009/10,3,0,7.2,10.5,166670,72.18159155,1
36.5903,-79.3854,06/2009/4,80,0,32.2,4.3,0,84.29860698,1
37.0938,-81.8082,06/2009/4,15,0,10.4,5.4,0,42.04708502,1
36.93,-81.23,06/2009/4,6,0,12.1,9.1,500,50.20759985,1
41.3,-91.41,06/2009/21,4,0,0.2,0,500,59.33002167,1
37.35,-85.2,07/2009/31,1,0,19.6,7.4,250000,48.59662694,1
37.2943,-85.3821,07/2009/31,13,0,19.6,7.4,0,16.75170995,1
41.6,-71.25,07/2009/1,21,0,27.1,0.3,0,6.399911091,1
40.3,-91.5,06/2009/1,0,0,8.2,0,30000,45.14678877,1
41.64,-91.05,06/2009/19,34,0,25.5,2.3,0,86.12435595,1
39.64,-94.32,08/2009/16,2,0,20.8,5.9,50000,41.12212204,1
32.75,-90.03,07/2009/29,3,0,45.2,59.9,1000,33.61958847,1
32.98,-80.03,07/2009/8,120,0,29.5,6.8,15000,39.18513631,1
32.93,-79.83,07/2009/8,19,0,26.4,16.3,1000,29.15021868,1
32.9362,-80.0439,07/2009/8,257,0,29.5,6.8,0,37.9846825,1
32.9011,-80.0082,07/2009/8,177,0,29.5,6.8,5000,34.134429,1
34.0419,-93.4827,08/2009/1,4,0,8,0,5000,37.79004273,1
37.2616,-80.0161,07/2009/20,91,0,19.5,0,10000,24.62108375,1
37.2641,-79.9574,07/2009/20,166,0,19.5,0,1000,13.13162933,1
37.2611,-80.003,07/2009/20,83,0,19.5,0,5000,11.7986087,1
37.2711,-79.9594,07/2009/20,197,0,18.4,0,1000,12.77414427,1
32.62,-90.37,07/2009/29,5,0,27.9,27.6,5000,11.0211232,1
33.6004,-90.7842,07/2009/29,20,0,8.2,68.1,3000,33.12436946,1
33.7287,-90.7213,07/2009/29,234,0,14,153,15000,54.58879442,1
32.76,-80.25,07/2009/8,6,0,10.3,7.7,15000,68.75581092,1
32.7816,-79.9331,07/2009/8,1553,0,28.6,13.9,500,58.36799676,1
32.79,-79.87,07/2009/8,179,0,26.4,16.3,1000,51.43676945,1
34.5231,-93.1397,07/2009/16,21,0,0,0,500,51.55725688,1
34.4818,-93.1103,07/2009/16,74,0,0,0,15000,7.608670519,1
34.386,-92.7284,08/2009/1,27,0,23.5,0,0,8.674793055,1
34.5089,-92.5996,08/2009/1,0,0,19.8,0,20000,15.99577541,1
34.59,-92.41,08/2009/1,25,0,22.3,0.7,5000,28.57966079,1
35.1129,-91.3558,08/2009/1,3,0,0.9,2.7,1000,30.48009211,1
39.03,-94.63,08/2009/17,276,0,12.8,12.5,100000,52.7728832,1
39.79,-93.08,08/2009/17,68,0,14.3,15.5,0,18.60165004,1
39.6,-93.8,08/2009/17,28,0,40.1,23.3,0,45.70188677,1
32.91,-80.11,07/2009/8,308,0,29.5,6.8,0,43.53656688,1
32.852,-79.9503,07/2009/8,31,0,29.9,7,5000,38.21624281,1
32.908,-90.8844,07/2009/29,7,0,39.9,75.2,3500,43.47785883,1
34.6061,-94.2757,07/2009/21,4,0,13.1,6.1,1000,51.41603383,1
34.8009,-91.9161,07/2009/21,38,0,23.9,2,200000,27.60498168,1
44.5664,-70.529,06/2009/27,86,0,27.6,21.4,10000,41.97801507,1
44.3842,-70.6067,06/2009/27,17,0,21.3,17.2,186000,22.55334023,1
44.3286,-70.6496,06/2009/27,13,0,21.3,17.2,252000,7.014258646,1
44.5636,-70.551,06/2009/27,466,0,27.6,21.4,249000,8.653741428,1
36.35,-92.59,07/2009/16,55,0,7.6,0,138000,21.33404009,1
33.4441,-104.6017,07/2009/30,5,0,0,0,0,2.294947307,1
39.61,-93.4,08/2009/17,6,0,36.2,49.1,0,101.6065225,1
39.65,-93.04,08/2009/17,19,0,14.3,15.5,0,65.10666699,1
41.5436,-75.9532,07/2009/31,224,0,18.1,5.4,0,35.61329346,1
41.6468,-75.5763,07/2009/31,9,0,13.4,4.6,10000,31.7719758,1
32.4136,-90.1342,07/2009/29,219,0,40.9,38.7,10000,9.457274832,1
32.5154,-90.0948,07/2009/29,60,0,45.2,59.9,15000,6.836110963,1
32.579,-90.32,07/2009/29,10,0,27.9,27.6,1000,13.29994449,1
18.3998,-67.1565,09/2009/20,383,0,0.2,5.3,15000,26.96425592,1
44.4144,-70.4141,06/2009/27,4,0,27.6,21.4,0,24.74796231,1
35.856,-88.0529,07/2009/15,11,0,1.8,0,139000,22.13667828,1
35.7194,-91.1795,07/2009/21,1,0,71.8,0.1,300000,39.30172893,1
41.8,-89.71,07/2009/24,24,0,0,2.1,25000,50.41556708,1
45.55,-94.17,07/2009/14,1175,0,17.3,0,0,44.93045294,1
41.21,-90.21,07/2009/24,7,0,0,1.4,0,31.25954616,1
32.784,-79.9534,07/2009/8,409,0,28.6,13.9,0,29.4634358,1
32.8058,-79.8819,07/2009/8,217,0,26.4,16.3,1000,50.97909129,1
32.95,-80.12,07/2009/8,99,0,14.4,3.2,0,49.59427708,1
38.9,-104.74,07/2009/26,801,0,5.7,2.5,500,34.2500907,1
38.466,-82.0555,08/2009/10,11,0,20.2,0,0,20.92013409,1
40.7682,-74.221,07/2009/29,579,0,12.2,0.1,150000,36.17039186,1
40.7846,-74.248,07/2009/29,144,0,7.6,0.1,0,10.38451624,1
40.7412,-74.2175,07/2009/29,1020,0,12.2,0.1,0,12.54824638,1
36.9991,-95.9834,07/2009/21,0,0,69,0.7,0,10.95693513,1
46.36,-94.8,07/2009/14,75,0,19.7,0.1,0,12.56791385,1
32.4,-104.24,07/2009/30,50,0,0,1.4,25000,34.44015192,1
31.7921,-103.4917,07/2009/30,4,0,0.3,0.7,0,21.12343577,1
32.7827,-80.6534,07/2009/8,57,0,27.2,13.5,0,41.63315279,1
32.926,-80.1078,07/2009/8,69,0,29.5,6.8,500,79.4884895,1
32.9585,-80.1818,07/2009/8,58,0,14.4,3.2,1000,36.44887419,1
45.3522,-91.1501,06/2009/22,0,0,7.6,5.9,5000,35.71687659,1
38.886,-104.7152,07/2009/26,424,0,5.7,2.5,0,14.32443661,1
38.46,-105.21,07/2009/25,112,0,1.2,0,0,23.51588266,1
37.4007,-103.3202,07/2009/25,0,0,0.7,0,0,46.93768401,1
40.6952,-74.1024,07/2009/29,1781,0,10.4,0,0,73.56957784,1
40.6702,-74.2003,07/2009/29,487,0,11.3,0.1,0,9.642061367,1
37.83,-101.4,07/2009/22,1,0,0.3,0.2,0,15.06848287,1
31.8974,-102.3411,07/2009/29,413,0,0.4,0,1000,102.6053276,1
33.5978,-89.2598,07/2009/16,3,0,3,0,0,76.06356397,1
38.8492,-104.7453,07/2009/26,1146,0,5.7,2.5,3000,52.8908871,1
38.466,-105.2456,07/2009/26,96,0,12.1,1.2,0,23.37217838,1
38.0046,-105.0623,07/2009/26,31,0,33.9,1.3,0,50.0199549,1
38.4207,-105.596,07/2009/26,2,0,12.1,1.2,4000,40.27525873,1
41.0359,-74.2954,08/2009/2,99,0,15.1,0.3,5000,54.51390884,1
33.78,-84.34,07/2009/12,918,0,2.3,0,0,1.0457954,1
33.7752,-89.8369,07/2009/16,26,0,3.8,1,30000,29.97794779,1
39.65,-93.7,08/2009/17,7,0,36.2,49.1,25000,7.671734029,1
33.5231,-110.6543,07/2009/3,0,0,0,2.1,0,44.24448733,1
37.2515,-80.0159,07/2009/20,60,0,19.5,0,20000,40.45160055,1
37.7596,-84.3136,06/2009/18,28,0,1.1,3.2,1000,14.16502692,1
38.6023,-86.117,06/2009/18,25,0,0.1,2.3,0,34.4162626,1
41.455,-90.58,07/2009/24,38,0,0,1.3,0,40.97974055,1
33.82,-84.27,07/2009/12,593,0,2.3,0,0,67.5126745,1
39.82,-93.82,08/2009/17,8,0,38.7,24.6,1000,32.51869362,1
39.72,-92.87,08/2009/17,4,0,14.3,15.5,0,24.14037172,1
38.87,-94.17,08/2009/17,24,0,31.9,10.1,0,26.84091325,1
39.02,-94.24,08/2009/17,350,0,37.7,14.1,0,9.978294036,1
39.74,-92.4,08/2009/17,4,0,41.9,17.1,0,6.794423536,1
39.79,-93.55,08/2009/16,169,0,49.1,6,0,10.14659211,1
39.64,-94.59,08/2009/16,6,0,17.1,6.1,0,46.34024618,1
41.0061,-74.3029,08/2009/2,49,0,10.7,0.1,0,27.07566911,1
40.8732,-74.1697,08/2009/2,569,0,13.7,0.5,0,4.405116081,1
33.5125,-86.8808,07/2009/13,406,0,2.7,2.8,0,11.76867545,1
37.9912,-85.7148,06/2009/14,57,0,4,0.1,10000,11.8780551,1
36.8496,-94.1769,07/2009/30,8,0,8.7,2.4,0,35.03871878,1
36.67,-91.78,07/2009/30,6,0,11.9,1.7,0,44.09285332,1
37.01,-91.32,07/2009/30,2,0,8.4,1.3,0,46.26801669,1
36.9054,-81.303,06/2009/4,31,0,12.1,9.1,0,43.2692488,1
37.0026,-80.761,06/2009/11,36,0,3.4,4.3,0,66.32568757,1
37.0473,-80.7681,06/2009/11,25,0,3.4,4.3,0,17.38697464,1
37.1193,-80.5484,06/2009/11,18,0,3.2,1,500,16.37192471,1
41.9,-91.17,06/2009/19,7,0,36.6,3.4,0,6.08759416,1
41.3374,-91.7352,06/2009/21,9,0,0.4,0,100000,35.40673684,1
41.51,-91.64,06/2009/21,5,0,1.2,0,100000,46.58742328,1
36.6863,-78.9749,06/2009/5,14,0,39.4,26.7,100000,25.82568047,1
36.4978,-81.5092,06/2009/17,77,0,7.4,10.2,0,58.84678429,1
41.8942,-79.1689,08/2009/10,2,0,2.9,24,0,47.80103559,1
45.0604,-69.8773,06/2009/26,42,0,19.8,13.9,0,15.18536049,1
41.8205,-92.0975,06/2009/21,0,0,2.3,0,215000,2.665784378,1
33.118,-104.3898,07/2009/22,1,0,62.8,0.6,250000,43.58143915,1
41.921,-92.2981,06/2009/21,7,0,2.9,0,5500,63.20254541,1
41.4964,-91.4448,06/2009/21,6,0,1.6,0,0,61.7045393,1
43.4404,-103.4914,06/2009/13,10,0,9.9,0.4,100000,26.68318078,1
37.1906,-80.845,06/2009/5,7,0,24.8,16.1,0,11.83008717,1
42.08,-90.7,06/2009/19,9,0,51.5,0.7,0,26.33065886,1
41.2992,-88.3047,07/2009/24,2,0,0.1,6.9,50000,57.88476396,1
46.4141,-69.6763,08/2009/21,3,0,8.8,0,0,8.380036808,1
36.9982,-103.4675,07/2009/26,0,0,34.1,0.4,0,26.01466727,1
47.3658,-120.2634,06/2009/12,23,0,0,0,0,89.31525585,1
48.5239,-117.6876,06/2009/15,6,0,6.2,6.1,1000,55.67083176,1
47.35,-106.2732,08/2009/14,0,0,1.7,0.2,10000,43.86553459,1
36.5942,-78.8346,06/2009/4,10,0,26.7,4,0,73.16851342,1
44.7128,-69.8049,06/2009/26,78,0,6.2,6.2,0,48.19241911,1
25.7667,-80.135,06/2009/5,705,0,6.6,2.6,59000,8.675962604,1
36.4322,-81.6277,06/2009/17,13,0,16.3,15,50000,35.83189666,1
41.2107,-91.2408,06/2009/21,4,0,1.1,0,250,42.14155552,1
41.0451,-91.371,06/2009/22,3,0,6.9,0.2,100000,62.35172509,1
41.487,-88.7508,07/2009/24,7,0,0,2.6,0,77.04908291,1
39.25,-94.89,08/2009/17,222,0,26.2,14.5,0,26.83205828,1
39.32,-94.92,08/2009/17,1500,0,29.6,27.5,0,13.46604765,1
39.12,-94.73,08/2009/17,176,0,35.6,27.6,0,20.98943519,1
42.4032,-75.1932,06/2009/25,2,0,5.3,1.4,0,6.626068047,1
41.78,-74.93,07/2009/31,6,0,27.2,5.8,100000,40.16554642,1
38.42,-82.28,08/2009/10,68,0,18.2,0,20000,24.44220997,1
30.4455,-84.2909,07/2009/2,3501,0,0.2,0.1,100000,17.56562803,1
35.274,-80.667,07/2009/27,513,0,5.6,0,0,34.68414693,1
34.9924,-87.2189,07/2009/5,37,0,28.7,0.2,50000,18.68368975,1
37.2773,-94.8388,07/2009/21,2,0,40.9,3.7,0,25.39077683,1
37.3096,-95.0204,07/2009/22,1,0,0,18.2,0,45.82698805,1
37.22,-94.95,07/2009/21,2,0,40.9,3.7,0,29.46944554,1
37.2583,-94.8924,07/2009/22,3,0,0,40.9,0,39.45588431,1
36.608,-91.4272,07/2009/11,3,0,9.1,8.6,0,42.09866527,1
34.514,-83.536,07/2009/8,82,0,19.1,8.3,0,35.06905415,1
38.6974,-87.5555,05/2009/14,13,0,5.4,2.8,0,26.22821989,1
35,-88.18,05/2009/1,1,0,15.8,1,0,38.70433161,1
34.82,-87.2,05/2009/1,23,0,16.6,0.8,0,9.858985486,1
40.2964,-74.7308,08/2009/2,303,0,11,0.5,0,16.52421711,1
38.2,-86.7,07/2009/30,2,0,12.6,4.8,250000,14.36100835,1
38.23,-86.86,07/2009/30,25,0,12.6,4.8,0,26.02172056,1
39.7535,-87.1235,05/2009/14,9,0,23.3,7.4,0,26.35814839,1
38.9227,-86.5563,05/2009/14,14,0,8.8,3.4,0,6.041878924,1
39.6808,-87.3894,05/2009/15,0,0,2.2,24.5,0,10.62872265,1
34.5025,-86.977,05/2009/1,9,0,32.9,1.1,0,27.86740339,1
34.3979,-86.8916,05/2009/1,9,0,32.9,1.1,0,37.83723987,1
40.6379,-74.6232,08/2009/2,68,0,7.6,0.2,0,24.10641733,1
40.85,-74.42,08/2009/2,411,0,17.3,0.3,0,18.81412556,1
31.6131,-91.8268,07/2009/22,9,0,22.4,4.7,0,5.157722345,1
39.5655,-88.469,07/2009/8,0,0,18.4,2.2,10000,32.30285849,1
36.8162,-94.3897,07/2009/13,39,0,2,0.8,0,25.61192576,1
39.6107,-76.1128,08/2009/2,31,0,16.6,4.2,0,39.0410799,1
39.0339,-87.1853,05/2009/14,38,0,8.9,4.9,0,28.03532423,1
34.5818,-87.3681,05/2009/1,3,0,39.4,0.9,0,29.43151103,1
35,-87.2,05/2009/1,2,0,34,0.8,0,24.98777485,1
41.7426,-71.1639,08/2009/29,445,0,29.2,5.4,0,27.09328878,1
34.0973,-86.8813,05/2009/6,2,0,31.5,0,0,33.72015588,1
34.9488,-89.8275,07/2009/16,174,0,4,0.1,0,12.75640857,1
37.1617,-93.2372,07/2009/29,282,0,4,6.5,0,34.42320401,1
35.0003,-86.4104,05/2009/15,7,0,26.3,10.8,0,16.93554992,1
35.0036,-86.4133,05/2009/16,4,0,10.8,26.3,0,43.869305,1
39.798,-76.0587,08/2009/2,21,0,10.3,2.9,0,43.76733262,1
34.631,-86.9877,05/2009/1,0,0,35.8,1.7,0,20.56131808,1
34.4144,-87.036,05/2009/1,6,0,32.9,1.1,0,40.82970119,1
34.1243,-86.3172,05/2009/6,3,0,39.2,0,0,32.47197583,1
34.6009,-86.5427,05/2009/6,159,0,44.1,0,10000,33.75882061,1
37.4695,-81.1848,07/2009/9,6,0,8.1,0,0,24.25656859,1
34.9901,-86.4161,05/2009/15,17,0,26.3,10.8,20000,57.98173705,1
34.9451,-85.7249,05/2009/15,9,0,24.2,3.9,0,45.06772719,1
34.9944,-86.4056,05/2009/16,12,0,10.8,26.3,0,11.58975197,1
34.4514,-88.1623,05/2009/2,5,0,28.2,30.9,0,44.08504563,1
34.8957,-87.3236,05/2009/1,66,0,34,0.8,0,16.70956305,1
34.6966,-86.5965,05/2009/1,322,0,19.3,0.8,0,11.20387178,1
34.4099,-86.5431,05/2009/6,3,0,35.8,0,0,35.86218109,1
41.4235,-91.4843,08/2009/29,8,0,0,9.3,5000,13.91903558,1
41.6,-91.3666,08/2009/29,11,0,0,12.6,500000,34.02975629,1
40.3972,-87.3688,05/2009/15,5,0,1.5,49.6,500000,19.69404668,1
33.17,-90.85,09/2009/14,63,0,43.8,29.5,0,59.38418616,1
33.1609,-91.3189,09/2009/15,1,0,32.6,18.6,5000,36.53302202,1
40.406,-75.2316,08/2009/2,68,0,18.3,0.4,850000,15.36005599,1
41.6314,-70.8419,08/2009/29,19,0,19.6,3.7,0,8.045633354,1
34.6239,-86.5448,05/2009/3,214,0,39.3,21.5,0,60.9968895,1
27.59,-82.15,09/2009/12,16,0,8.9,13.1,1000,26.49964822,1
40.3811,-87.48,05/2009/15,1,0,1.3,36.7,100000,17.65610632,1
40.5587,-86.495,05/2009/16,4,0,1.1,2.8,0,68.53688188,1
39.8402,-75.0225,08/2009/22,110,0,16.4,7.3,125000,24.5544905,1
40.4372,-74.6144,08/2009/22,926,0,10.3,5.8,0,34.13706093,1
40.0177,-75.0961,08/2009/22,419,0,27,8.6,0,22.76479639,1
40.2348,-74.9363,08/2009/2,646,0,19.2,0.4,0,26.47885129,1
40.03,-75.2727,08/2009/22,182,0,8.9,3.6,0,17.87362826,1
39.5096,-75.7792,08/2009/28,9,0,23.6,2.9,0,13.52647831,1
34.605,-86.4284,05/2009/3,9,0,39.3,21.5,0,56.15282232,1
34.4575,-86.5585,05/2009/6,4,0,35.8,0,7000,20.67057172,1
